timestamp,open,high,low,close,volume
2026-01-15 17:30:00+00:00,0.230347,0.23205,0.230347,0.231253,434944.75325317
2026-01-15 17:45:00+00:00,0.231374,0.23139,0.228871,0.229255,325853.49964966
2026-01-15 18:00:00+00:00,0.229084,0.229295,0.227212,0.227829,351281.63138595
2026-01-15 18:15:00+00:00,0.227881,0.228134,0.227384,0.227906,140629.97707288
2026-01-15 18:30:00+00:00,0.227889,0.228053,0.225984,0.227175,443583.21277504
2026-01-15 18:45:00+00:00,0.227147,0.227173,0.226113,0.226159,335148.9988136
2026-01-15 19:00:00+00:00,0.226158,0.226539,0.22528,0.225994,374727.66777489
2026-01-15 19:15:00+00:00,0.226036,0.226848,0.225281,0.225651,353756.76948324
2026-01-15 19:30:00+00:00,0.225631,0.226768,0.22539,0.225918,1691483.61039038
2026-01-15 19:45:00+00:00,0.225886,0.227205,0.225841,0.226583,174426.73280113
2026-01-15 20:00:00+00:00,0.226543,0.227441,0.226339,0.226339,251781.06081987
2026-01-15 20:15:00+00:00,0.226278,0.226414,0.22518,0.225408,1313257.21573382
2026-01-15 20:30:00+00:00,0.225444,0.226039,0.225444,0.225596,1716916.84667117
2026-01-15 20:45:00+00:00,0.225376,0.225553,0.224749,0.225251,314116.75879
2026-01-15 21:00:00+00:00,0.22524,0.226136,0.225116,0.225718,257411.67691058
2026-01-15 21:15:00+00:00,0.225753,0.226531,0.225726,0.22633,120412.79897159
2026-01-15 21:30:00+00:00,0.226397,0.226558,0.226112,0.226446,98410.76019214
2026-01-15 21:45:00+00:00,0.226501,0.226919,0.226403,0.226688,92270.57746794
2026-01-15 22:00:00+00:00,0.226766,0.227158,0.226475,0.226773,196997.65347121
2026-01-15 22:15:00+00:00,0.226797,0.227887,0.226679,0.227788,187651.32415965
2026-01-15 22:30:00+00:00,0.227742,0.228185,0.227385,0.227656,108180.36952672
2026-01-15 22:45:00+00:00,0.227658,0.227658,0.22721,0.227594,157176.58355816
2026-01-15 23:00:00+00:00,0.227601,0.227811,0.226958,0.227788,151062.47364606
2026-01-15 23:15:00+00:00,0.2277,0.22867,0.2277,0.227863,253192.54181103
2026-01-15 23:30:00+00:00,0.227827,0.227995,0.22757,0.227691,206040.09637713
2026-01-15 23:45:00+00:00,0.227678,0.228478,0.227648,0.228374,200820.76245476
2026-01-16 00:00:00+00:00,0.228343,0.2288,0.22816,0.228454,185504.59282286
2026-01-16 00:15:00+00:00,0.228454,0.228854,0.228245,0.22851,250412.53898974
2026-01-16 00:30:00+00:00,0.22851,0.228925,0.228499,0.228644,141408.4368736
2026-01-16 00:45:00+00:00,0.228643,0.228877,0.228239,0.228737,356440.53740952
2026-01-16 01:00:00+00:00,0.228721,0.228721,0.227638,0.22773,89969.01268643
2026-01-16 01:15:00+00:00,0.227809,0.228334,0.227723,0.228211,193048.32689687
2026-01-16 01:30:00+00:00,0.228267,0.229005,0.228267,0.228311,200579.33615426
2026-01-16 01:45:00+00:00,0.228349,0.228829,0.228244,0.228377,394799.78196877
2026-01-16 02:00:00+00:00,0.228437,0.228437,0.226916,0.227103,228381.92988032
2026-01-16 02:15:00+00:00,0.227057,0.228367,0.226592,0.228336,293210.749017
2026-01-16 02:30:00+00:00,0.228326,0.228326,0.227507,0.227621,159147.29479229
2026-01-16 02:45:00+00:00,0.227656,0.228477,0.227533,0.228424,155456.70486791
2026-01-16 03:00:00+00:00,0.228424,0.228817,0.228117,0.228204,149485.52953716
2026-01-16 03:15:00+00:00,0.228113,0.228113,0.227543,0.227564,126426.70066257
2026-01-16 03:30:00+00:00,0.227597,0.227597,0.22699,0.227423,102356.44219669
2026-01-16 03:45:00+00:00,0.227468,0.227578,0.227176,0.227374,39708.87016867
2026-01-16 04:00:00+00:00,0.227397,0.22784,0.227377,0.227769,69159.92932416
2026-01-16 04:15:00+00:00,0.227746,0.22825,0.227291,0.227291,211372.72502331
2026-01-16 04:30:00+00:00,0.227415,0.227574,0.225859,0.226509,519724.00202282
2026-01-16 04:45:00+00:00,0.226502,0.22666,0.225361,0.226142,240878.98442738
2026-01-16 05:00:00+00:00,0.226145,0.226584,0.225918,0.22634,146151.65075609
2026-01-16 05:15:00+00:00,0.226277,0.226547,0.225885,0.226308,553454.94589573
2026-01-16 05:30:00+00:00,0.226265,0.227446,0.226218,0.22736,199032.66202722
2026-01-16 05:45:00+00:00,0.227366,0.228108,0.227366,0.227584,160342.28980312
2026-01-16 06:00:00+00:00,0.227612,0.227616,0.227063,0.227354,334952.35582039
2026-01-16 06:15:00+00:00,0.227358,0.227802,0.227196,0.22771,91059.18358483
2026-01-16 06:30:00+00:00,0.227729,0.227907,0.227606,0.227745,86813.80139557
2026-01-16 06:45:00+00:00,0.227777,0.228185,0.22762,0.227961,76445.60554215
2026-01-16 07:00:00+00:00,0.227884,0.228103,0.227702,0.228019,68894.86654108
2026-01-16 07:15:00+00:00,0.227972,0.228068,0.227775,0.227836,68703.14236109
2026-01-16 07:30:00+00:00,0.227807,0.228266,0.227419,0.227595,123691.36277013
2026-01-16 07:45:00+00:00,0.227632,0.228195,0.227632,0.228068,66549.49758256
2026-01-16 08:00:00+00:00,0.228142,0.228338,0.227869,0.228194,112561.93728083
2026-01-16 08:15:00+00:00,0.22823,0.228641,0.228205,0.228588,80138.34280497
2026-01-16 08:30:00+00:00,0.228643,0.229379,0.228503,0.228906,201420.96941178
2026-01-16 08:45:00+00:00,0.228906,0.228926,0.227843,0.227909,1214184.18233016
2026-01-16 09:00:00+00:00,0.227806,0.228216,0.227596,0.227596,356094.03825536
2026-01-16 09:15:00+00:00,0.22758,0.22758,0.22698,0.227175,147759.9621357
2026-01-16 09:30:00+00:00,0.227224,0.227247,0.226756,0.227051,92663.36846362
2026-01-16 09:45:00+00:00,0.226945,0.226945,0.226169,0.226169,111418.60386599
2026-01-16 10:00:00+00:00,0.226233,0.226233,0.224948,0.225091,288485.54981127
2026-01-16 10:15:00+00:00,0.225035,0.225836,0.224054,0.225433,1273144.04280286
2026-01-16 10:30:00+00:00,0.225433,0.22561,0.225035,0.225408,107054.12349365
2026-01-16 10:45:00+00:00,0.225313,0.225803,0.225174,0.225625,212192.78097269
2026-01-16 11:00:00+00:00,0.225688,0.225688,0.224798,0.224935,101369.94389195
2026-01-16 11:15:00+00:00,0.224971,0.225802,0.224657,0.225715,60496.63754033
2026-01-16 11:30:00+00:00,0.225712,0.225734,0.224921,0.224921,43883.115339
2026-01-16 11:45:00+00:00,0.224916,0.22568,0.224815,0.225661,124520.8905917
2026-01-16 12:00:00+00:00,0.225626,0.225729,0.225166,0.225266,76689.61201607
2026-01-16 12:15:00+00:00,0.22526,0.225662,0.225181,0.225436,178563.66172845
2026-01-16 12:30:00+00:00,0.225405,0.225405,0.224914,0.225149,44949.69262213
2026-01-16 12:45:00+00:00,0.225261,0.225391,0.224741,0.225332,81547.66226364
2026-01-16 13:00:00+00:00,0.225236,0.225236,0.22438,0.224973,216950.0664785
2026-01-16 13:15:00+00:00,0.224999,0.225032,0.224551,0.224886,118104.53595067
2026-01-16 13:30:00+00:00,0.224898,0.225132,0.223968,0.224736,232868.48237525
2026-01-16 13:45:00+00:00,0.224707,0.224941,0.224421,0.224428,128893.47868462
2026-01-16 14:00:00+00:00,0.224438,0.225224,0.224438,0.224569,132455.81094618
2026-01-16 14:15:00+00:00,0.224588,0.224913,0.22418,0.224838,275223.38371376
2026-01-16 14:30:00+00:00,0.22499,0.225149,0.224127,0.224254,255535.02407077
2026-01-16 14:45:00+00:00,0.224254,0.224982,0.223578,0.223599,342386.35583189
2026-01-16 15:00:00+00:00,0.223566,0.224951,0.223301,0.224664,655320.33786238
2026-01-16 15:15:00+00:00,0.224719,0.224849,0.221434,0.221686,1095513.81330901
2026-01-16 15:30:00+00:00,0.221679,0.22184,0.220099,0.221205,2908948.69288143
2026-01-16 15:45:00+00:00,0.221171,0.22201,0.220543,0.221613,1322062.92600195
2026-01-16 16:00:00+00:00,0.22143,0.221831,0.221036,0.221585,443355.08369988
2026-01-16 16:15:00+00:00,0.221737,0.222458,0.221077,0.222006,558256.60671925
2026-01-16 16:30:00+00:00,0.221915,0.222112,0.221486,0.221783,184100.34969838
2026-01-16 16:45:00+00:00,0.221788,0.222004,0.220975,0.22126,490973.66576327
2026-01-16 17:00:00+00:00,0.221385,0.221496,0.220941,0.221352,458062.66121978
2026-01-16 17:15:00+00:00,0.221385,0.221793,0.220969,0.221649,186430.43103377
2026-01-16 17:30:00+00:00,0.221681,0.222725,0.221607,0.222725,148311.32428714
2026-01-16 17:45:00+00:00,0.222659,0.223009,0.222312,0.222793,124306.67880637
2026-01-16 18:00:00+00:00,0.222826,0.22324,0.222337,0.222337,219820.70558097
2026-01-16 18:15:00+00:00,0.222355,0.223203,0.222355,0.222943,37469.55294031
2026-01-16 18:30:00+00:00,0.222961,0.223135,0.222518,0.222902,102038.96230978
2026-01-16 18:45:00+00:00,0.222866,0.223126,0.222119,0.222493,213078.24913434
2026-01-16 19:00:00+00:00,0.22249,0.22249,0.221606,0.221637,187830.22411726
2026-01-16 19:15:00+00:00,0.221613,0.22209,0.221494,0.221984,196086.52966419
2026-01-16 19:30:00+00:00,0.221975,0.223267,0.221904,0.222995,144436.54412478
2026-01-16 19:45:00+00:00,0.223032,0.223224,0.222918,0.223054,119128.56384791
2026-01-16 20:00:00+00:00,0.223069,0.223188,0.222175,0.223188,203318.40066931
2026-01-16 20:15:00+00:00,0.223184,0.224773,0.223153,0.224667,192046.92787811
2026-01-16 20:30:00+00:00,0.224631,0.226055,0.2246,0.226001,289903.68345814
2026-01-16 20:45:00+00:00,0.225911,0.226469,0.225864,0.226467,1871483.86177571
2026-01-16 21:00:00+00:00,0.226494,0.227608,0.226454,0.227128,522718.63702464
2026-01-16 21:15:00+00:00,0.227047,0.22811,0.226855,0.228083,275508.4959369
2026-01-16 21:30:00+00:00,0.228048,0.228221,0.227504,0.227504,54386.24254465
2026-01-16 21:45:00+00:00,0.227828,0.227828,0.226038,0.226038,11414.28159603
2026-01-16 22:00:00+00:00,0.227288,0.227642,0.226981,0.227433,31999.62215215
2026-01-16 22:15:00+00:00,0.22722,0.227519,0.226893,0.226979,106318.63588092
2026-01-16 22:30:00+00:00,0.226972,0.227506,0.22646,0.226905,126502.33060607
2026-01-16 22:45:00+00:00,0.226816,0.227195,0.226624,0.226881,96850.14781167
2026-01-16 23:00:00+00:00,0.226881,0.226953,0.226518,0.226786,115325.12495038
2026-01-16 23:15:00+00:00,0.2268,0.226814,0.226274,0.226698,185065.04548271
2026-01-16 23:30:00+00:00,0.226693,0.226797,0.225935,0.225965,205416.84618601
2026-01-16 23:45:00+00:00,0.226011,0.226335,0.225906,0.225978,99489.66160843
2026-01-17 00:00:00+00:00,0.225978,0.226409,0.225781,0.225911,227940.8834815
2026-01-17 00:15:00+00:00,0.2259,0.226622,0.225808,0.22651,272568.67147067
2026-01-17 00:30:00+00:00,0.22651,0.226536,0.225901,0.226174,131945.36552224
2026-01-17 00:45:00+00:00,0.226136,0.226253,0.225732,0.22603,61537.5193025
2026-01-17 01:00:00+00:00,0.225964,0.226499,0.225872,0.22609,165085.83772283
2026-01-17 01:15:00+00:00,0.226079,0.226712,0.225962,0.226648,156323.03538318
2026-01-17 01:30:00+00:00,0.226591,0.226985,0.226269,0.226348,201331.9643367
2026-01-17 01:45:00+00:00,0.226386,0.226808,0.226266,0.226572,90257.75992447
2026-01-17 02:00:00+00:00,0.226613,0.226635,0.22541,0.225557,218046.68493348
2026-01-17 02:15:00+00:00,0.22551,0.225893,0.22524,0.225374,195047.3381254
2026-01-17 02:30:00+00:00,0.225319,0.225578,0.225127,0.225408,103388.08212386
2026-01-17 02:45:00+00:00,0.225332,0.225751,0.22517,0.22557,172531.47684815
2026-01-17 03:00:00+00:00,0.225491,0.225751,0.225317,0.225612,171610.52442559
2026-01-17 03:15:00+00:00,0.225641,0.225697,0.2253,0.225341,71275.25953162
2026-01-17 03:30:00+00:00,0.225301,0.225356,0.224821,0.225026,97896.56270437
2026-01-17 03:45:00+00:00,0.225108,0.225314,0.224866,0.225048,81491.00168347
2026-01-17 04:00:00+00:00,0.225051,0.225249,0.224932,0.225045,125387.52797438
2026-01-17 04:15:00+00:00,0.225076,0.225253,0.224763,0.225253,113475.48188217
2026-01-17 04:30:00+00:00,0.225307,0.225379,0.224879,0.225127,185701.55743441
2026-01-17 04:45:00+00:00,0.225086,0.22542,0.224973,0.225271,90954.26131515
2026-01-17 05:00:00+00:00,0.225299,0.225506,0.225092,0.22534,105428.24881576
2026-01-17 05:15:00+00:00,0.225308,0.225497,0.22515,0.225275,76557.59457162
2026-01-17 05:30:00+00:00,0.225269,0.225616,0.225095,0.225573,124076.83002513
2026-01-17 05:45:00+00:00,0.225606,0.225681,0.225141,0.225283,95914.10252852
2026-01-17 06:00:00+00:00,0.225376,0.225423,0.225075,0.225296,60455.98757519
2026-01-17 06:15:00+00:00,0.225389,0.225762,0.225174,0.225535,723469.49597804
2026-01-17 06:30:00+00:00,0.225499,0.225725,0.225189,0.225189,186496.96310919
2026-01-17 06:45:00+00:00,0.225175,0.225297,0.224958,0.225111,45960.57859201
2026-01-17 07:00:00+00:00,0.225113,0.225114,0.224571,0.224801,139582.52785169
2026-01-17 07:15:00+00:00,0.224825,0.22544,0.224764,0.22544,13824.13627875
2026-01-17 07:30:00+00:00,0.225601,0.225625,0.225356,0.225437,98838.78743002
2026-01-17 07:45:00+00:00,0.225555,0.22564,0.225338,0.225476,55130.02721583
2026-01-17 08:00:00+00:00,0.225482,0.226459,0.225457,0.226417,120081.23906978
2026-01-17 08:15:00+00:00,0.226331,0.226578,0.226283,0.226449,76722.8462581
2026-01-17 08:30:00+00:00,0.22646,0.226515,0.226113,0.22627,145536.47567497
2026-01-17 08:45:00+00:00,0.22635,0.226581,0.226231,0.226488,78137.12233874
2026-01-17 09:00:00+00:00,0.226511,0.226727,0.226228,0.2266,146508.88694308
2026-01-17 09:15:00+00:00,0.226611,0.2272,0.226455,0.22696,261852.91861931
2026-01-17 09:30:00+00:00,0.226888,0.226994,0.226552,0.226897,62472.1551999
2026-01-17 09:45:00+00:00,0.226995,0.227043,0.226752,0.226948,122328.79379613
2026-01-17 10:00:00+00:00,0.226952,0.227427,0.226871,0.227393,291836.17496129
2026-01-17 10:15:00+00:00,0.227379,0.227937,0.227379,0.227773,229133.11939145
2026-01-17 10:30:00+00:00,0.227773,0.22837,0.227772,0.227809,538316.79720743
2026-01-17 10:45:00+00:00,0.227868,0.227869,0.227269,0.227487,96974.29065513
2026-01-17 11:00:00+00:00,0.227279,0.22729,0.226546,0.227175,101243.44703629
2026-01-17 11:15:00+00:00,0.227125,0.227798,0.227125,0.22769,39992.56762201
2026-01-17 11:30:00+00:00,0.227668,0.227734,0.226842,0.226924,83277.94501612
2026-01-17 11:45:00+00:00,0.22684,0.227137,0.226781,0.226813,60377.79979284
2026-01-17 12:00:00+00:00,0.226659,0.227768,0.226659,0.227768,57796.96628126
2026-01-17 12:15:00+00:00,0.22774,0.228039,0.227194,0.227832,255550.29145084
2026-01-17 12:30:00+00:00,0.227846,0.227977,0.227326,0.22748,115820.86390314
2026-01-17 12:45:00+00:00,0.227361,0.227438,0.227073,0.227304,112209.97736697
2026-01-17 13:00:00+00:00,0.227255,0.227255,0.226837,0.226889,161296.2217973
2026-01-17 13:15:00+00:00,0.226845,0.227622,0.226845,0.22741,168709.14254404
2026-01-17 13:30:00+00:00,0.227352,0.228298,0.227285,0.228083,234435.36863645
2026-01-17 13:45:00+00:00,0.228159,0.228321,0.228074,0.228151,206278.29530235
2026-01-17 14:00:00+00:00,0.22819,0.228996,0.227672,0.228965,187697.85071418
2026-01-17 14:15:00+00:00,0.228981,0.22924,0.228163,0.228546,348087.66511208
2026-01-17 14:30:00+00:00,0.228416,0.23045,0.228375,0.23003,103476.42314055
2026-01-17 14:45:00+00:00,0.230002,0.2305,0.229944,0.230213,928725.4456174
2026-01-17 15:00:00+00:00,0.230296,0.230867,0.230042,0.230394,2410434.62085133
2026-01-17 15:15:00+00:00,0.230379,0.23105,0.230078,0.230194,496187.22532733
2026-01-17 15:30:00+00:00,0.230195,0.231725,0.230066,0.231199,392783.04386353
2026-01-17 15:45:00+00:00,0.231213,0.232126,0.230995,0.23207,312478.98507426
2026-01-17 16:00:00+00:00,0.232071,0.232471,0.231894,0.23235,272119.86737883
2026-01-17 16:15:00+00:00,0.232323,0.232499,0.231398,0.231765,223417.93449162
2026-01-17 16:30:00+00:00,0.231755,0.232445,0.231025,0.232336,242621.06027751
2026-01-17 16:45:00+00:00,0.232343,0.232684,0.23157,0.231927,695398.95405902
2026-01-17 17:00:00+00:00,0.231822,0.232449,0.231103,0.232449,262327.78211579
2026-01-17 17:15:00+00:00,0.23245,0.232472,0.231502,0.231664,250095.30519689
2026-01-17 17:30:00+00:00,0.231725,0.232603,0.231371,0.232436,131797.40569127
2026-01-17 17:45:00+00:00,0.232455,0.2328,0.231925,0.232799,220774.94524092
2026-01-17 18:00:00+00:00,0.2328,0.2328,0.232032,0.23273,492139.09051273
2026-01-17 18:15:00+00:00,0.232669,0.233352,0.231591,0.231643,882590.12877181
2026-01-17 18:30:00+00:00,0.231626,0.231838,0.231416,0.231486,246000.77567177
2026-01-17 18:45:00+00:00,0.231515,0.231962,0.231468,0.231943,188394.50065073
2026-01-17 19:00:00+00:00,0.232015,0.233181,0.231977,0.233066,159578.05791348
2026-01-17 19:15:00+00:00,0.23303,0.234204,0.232924,0.234148,407410.30218833
2026-01-17 19:30:00+00:00,0.234106,0.235121,0.233887,0.234902,319011.74438427
2026-01-17 19:45:00+00:00,0.234881,0.235141,0.23426,0.235141,232885.18715747
2026-01-17 20:00:00+00:00,0.235142,0.239061,0.235122,0.237602,1354280.48322992
2026-01-17 20:15:00+00:00,0.237621,0.237673,0.235546,0.235688,555385.65526006
2026-01-17 20:30:00+00:00,0.23561,0.235755,0.233294,0.233572,1711810.55050949
2026-01-17 20:45:00+00:00,0.233595,0.23386,0.233288,0.233653,484537.38044053
2026-01-17 21:00:00+00:00,0.233682,0.233936,0.232421,0.232421,282479.38987359
2026-01-17 21:15:00+00:00,0.232451,0.23305,0.232315,0.232852,377226.09111873
2026-01-17 21:30:00+00:00,0.232813,0.23283,0.231886,0.232249,383715.62876038
2026-01-17 21:45:00+00:00,0.232238,0.232515,0.231986,0.232314,86771.06535364
2026-01-17 22:00:00+00:00,0.232302,0.232936,0.232139,0.232567,199968.41543377
2026-01-17 22:15:00+00:00,0.232568,0.23356,0.23237,0.23237,666134.17666551
2026-01-17 22:30:00+00:00,0.232357,0.232435,0.230174,0.230311,233128.30245188
2026-01-17 22:45:00+00:00,0.230224,0.231249,0.23,0.23054,165157.67219844
2026-01-17 23:00:00+00:00,0.230667,0.230812,0.22966,0.23029,2208285.73901943
2026-01-17 23:15:00+00:00,0.230263,0.230456,0.229771,0.230004,292230.33302778
2026-01-17 23:30:00+00:00,0.230019,0.230142,0.229558,0.230082,191417.17092243
2026-01-17 23:45:00+00:00,0.230028,0.230824,0.229854,0.230762,173154.36751524
2026-01-18 00:00:00+00:00,0.230754,0.232632,0.229648,0.232379,704288.0303896
2026-01-18 00:15:00+00:00,0.232379,0.232656,0.231293,0.231889,185065.62028265
2026-01-18 00:30:00+00:00,0.231918,0.232103,0.230095,0.230533,687570.86414296
2026-01-18 00:45:00+00:00,0.23055,0.2307,0.230121,0.2304,469065.55879273
2026-01-18 01:00:00+00:00,0.230416,0.230503,0.229192,0.229593,1249920.29317335
2026-01-18 01:15:00+00:00,0.229554,0.229981,0.229339,0.2297,271727.4066533
2026-01-18 01:30:00+00:00,0.2297,0.230105,0.229041,0.229041,213922.68659083
2026-01-18 01:45:00+00:00,0.22901,0.229087,0.228375,0.228723,422808.65689351
2026-01-18 02:00:00+00:00,0.228802,0.229534,0.22877,0.229038,249587.04114988
2026-01-18 02:15:00+00:00,0.229149,0.22964,0.228676,0.228779,74072.11535221
2026-01-18 02:30:00+00:00,0.228785,0.228802,0.227679,0.227833,313244.20680313
